,top,bottom,dress,outer
52,black_check_longshirt,gray_none_shortpants,,
53,black_check_longshirt,red_none_shortpants,,
54,black_check_longshirt,beige_none_shortpants,,
55,black_check_longshirt,beige_none_longskirt,,
56,black_check_longshirt,black_none_adidaslongpants,,
57,black_check_longshirt,lightblue_none_longpants,,
58,black_check_longshirt,blue_none_shortpants,,
59,black_check_longshirt,black_none_longskirt,,
60,black_check_longshirt,lightblue_none_shortskirt,,
61,black_check_longshirt,blue_none_shortskirt,,
62,black_check_longshirt,black_none_shortskirt,,
63,black_check_longshirt,lightblue_none_longskirt,,
64,black_check_longshirt,white_none_shortskirt,,
65,black_check_longshirt,blue_none_longpants,,
66,black_check_longshirt,white_none_longskirt,,
67,black_check_longshirt,gray_none_longpants,,
68,black_check_longshirt,white_none_longpants,,
69,black_check_longshirt,beige_none_shortskirt,,
70,black_check_longshirt,black_none_shortpants,,
71,black_check_longshirt,white_none_shortpants,,
72,black_check_longshirt,beige_none_longpants,,
73,black_check_longshirt,black_none_longpants,,
74,black_check_longshirt,black_none_adidasshortpants,,
75,black_check_longshirt,black_none_joggerpants,,
76,black_check_longshirt,lightblue_none_shortpants,,
77,black_check_longshirt,blue_none_longskirt,,
78,white_none_longshirt,gray_none_shortpants,,
79,white_none_longshirt,red_none_shortpants,,
80,white_none_longshirt,beige_none_shortpants,,
81,white_none_longshirt,beige_none_longskirt,,
82,white_none_longshirt,black_none_adidaslongpants,,
83,white_none_longshirt,lightblue_none_longpants,,
84,white_none_longshirt,blue_none_shortpants,,
85,white_none_longshirt,black_none_longskirt,,
86,white_none_longshirt,lightblue_none_shortskirt,,
87,white_none_longshirt,blue_none_shortskirt,,
88,white_none_longshirt,black_none_shortskirt,,
89,white_none_longshirt,lightblue_none_longskirt,,
90,white_none_longshirt,white_none_shortskirt,,
91,white_none_longshirt,blue_none_longpants,,
92,white_none_longshirt,white_none_longskirt,,
93,white_none_longshirt,gray_none_longpants,,
94,white_none_longshirt,white_none_longpants,,
95,white_none_longshirt,beige_none_shortskirt,,
96,white_none_longshirt,black_none_shortpants,,
97,white_none_longshirt,white_none_shortpants,,
98,white_none_longshirt,beige_none_longpants,,
99,white_none_longshirt,black_none_longpants,,
100,white_none_longshirt,black_none_adidasshortpants,,
101,white_none_longshirt,black_none_joggerpants,,
102,white_none_longshirt,lightblue_none_shortpants,,
103,white_none_longshirt,blue_none_longskirt,,
104,blue_none_longsleeve,gray_none_shortpants,,
105,blue_none_longsleeve,red_none_shortpants,,
106,blue_none_longsleeve,beige_none_shortpants,,
107,blue_none_longsleeve,beige_none_longskirt,,
108,blue_none_longsleeve,black_none_adidaslongpants,,
109,blue_none_longsleeve,lightblue_none_longpants,,
110,blue_none_longsleeve,blue_none_shortpants,,
111,blue_none_longsleeve,black_none_longskirt,,
112,blue_none_longsleeve,lightblue_none_shortskirt,,
113,blue_none_longsleeve,blue_none_shortskirt,,
114,blue_none_longsleeve,black_none_shortskirt,,
115,blue_none_longsleeve,lightblue_none_longskirt,,
116,blue_none_longsleeve,white_none_shortskirt,,
117,blue_none_longsleeve,blue_none_longpants,,
118,blue_none_longsleeve,white_none_longskirt,,
119,blue_none_longsleeve,gray_none_longpants,,
120,blue_none_longsleeve,white_none_longpants,,
121,blue_none_longsleeve,beige_none_shortskirt,,
122,blue_none_longsleeve,black_none_shortpants,,
123,blue_none_longsleeve,white_none_shortpants,,
124,blue_none_longsleeve,beige_none_longpants,,
125,blue_none_longsleeve,black_none_longpants,,
126,blue_none_longsleeve,black_none_adidasshortpants,,
127,blue_none_longsleeve,black_none_joggerpants,,
128,blue_none_longsleeve,lightblue_none_shortpants,,
129,blue_none_longsleeve,blue_none_longskirt,,
130,khaki_none_longsleeve,gray_none_shortpants,,
131,khaki_none_longsleeve,red_none_shortpants,,
132,khaki_none_longsleeve,beige_none_shortpants,,
133,khaki_none_longsleeve,beige_none_longskirt,,
134,khaki_none_longsleeve,black_none_adidaslongpants,,
135,khaki_none_longsleeve,lightblue_none_longpants,,
136,khaki_none_longsleeve,blue_none_shortpants,,
137,khaki_none_longsleeve,black_none_longskirt,,
138,khaki_none_longsleeve,lightblue_none_shortskirt,,
139,khaki_none_longsleeve,blue_none_shortskirt,,
140,khaki_none_longsleeve,black_none_shortskirt,,
141,khaki_none_longsleeve,lightblue_none_longskirt,,
142,khaki_none_longsleeve,white_none_shortskirt,,
143,khaki_none_longsleeve,blue_none_longpants,,
144,khaki_none_longsleeve,white_none_longskirt,,
145,khaki_none_longsleeve,gray_none_longpants,,
146,khaki_none_longsleeve,white_none_longpants,,
147,khaki_none_longsleeve,beige_none_shortskirt,,
148,khaki_none_longsleeve,black_none_shortpants,,
149,khaki_none_longsleeve,white_none_shortpants,,
150,khaki_none_longsleeve,beige_none_longpants,,
151,khaki_none_longsleeve,black_none_longpants,,
152,khaki_none_longsleeve,black_none_adidasshortpants,,
153,khaki_none_longsleeve,black_none_joggerpants,,
154,khaki_none_longsleeve,lightblue_none_shortpants,,
155,khaki_none_longsleeve,blue_none_longskirt,,
156,white_none_longsleeve,gray_none_shortpants,,
157,white_none_longsleeve,red_none_shortpants,,
158,white_none_longsleeve,beige_none_shortpants,,
159,white_none_longsleeve,beige_none_longskirt,,
160,white_none_longsleeve,black_none_adidaslongpants,,
161,white_none_longsleeve,lightblue_none_longpants,,
162,white_none_longsleeve,blue_none_shortpants,,
163,white_none_longsleeve,black_none_longskirt,,
164,white_none_longsleeve,lightblue_none_shortskirt,,
165,white_none_longsleeve,blue_none_shortskirt,,
166,white_none_longsleeve,black_none_shortskirt,,
167,white_none_longsleeve,lightblue_none_longskirt,,
168,white_none_longsleeve,white_none_shortskirt,,
169,white_none_longsleeve,blue_none_longpants,,
170,white_none_longsleeve,white_none_longskirt,,
171,white_none_longsleeve,gray_none_longpants,,
172,white_none_longsleeve,white_none_longpants,,
173,white_none_longsleeve,beige_none_shortskirt,,
174,white_none_longsleeve,black_none_shortpants,,
175,white_none_longsleeve,white_none_shortpants,,
176,white_none_longsleeve,beige_none_longpants,,
177,white_none_longsleeve,black_none_longpants,,
178,white_none_longsleeve,black_none_adidasshortpants,,
179,white_none_longsleeve,black_none_joggerpants,,
180,white_none_longsleeve,lightblue_none_shortpants,,
181,white_none_longsleeve,blue_none_longskirt,,
182,yellow_check_longshirt,gray_none_shortpants,,
183,yellow_check_longshirt,red_none_shortpants,,
184,yellow_check_longshirt,beige_none_shortpants,,
185,yellow_check_longshirt,beige_none_longskirt,,
186,yellow_check_longshirt,black_none_adidaslongpants,,
187,yellow_check_longshirt,lightblue_none_longpants,,
188,yellow_check_longshirt,blue_none_shortpants,,
189,yellow_check_longshirt,black_none_longskirt,,
190,yellow_check_longshirt,lightblue_none_shortskirt,,
191,yellow_check_longshirt,blue_none_shortskirt,,
192,yellow_check_longshirt,black_none_shortskirt,,
193,yellow_check_longshirt,lightblue_none_longskirt,,
194,yellow_check_longshirt,white_none_shortskirt,,
195,yellow_check_longshirt,blue_none_longpants,,
196,yellow_check_longshirt,white_none_longskirt,,
197,yellow_check_longshirt,gray_none_longpants,,
198,yellow_check_longshirt,white_none_longpants,,
199,yellow_check_longshirt,beige_none_shortskirt,,
200,yellow_check_longshirt,black_none_shortpants,,
201,yellow_check_longshirt,white_none_shortpants,,
202,yellow_check_longshirt,beige_none_longpants,,
203,yellow_check_longshirt,black_none_longpants,,
204,yellow_check_longshirt,black_none_adidasshortpants,,
205,yellow_check_longshirt,black_none_joggerpants,,
206,yellow_check_longshirt,lightblue_none_shortpants,,
207,yellow_check_longshirt,blue_none_longskirt,,
208,yellow_none_longsleeve,gray_none_shortpants,,
209,yellow_none_longsleeve,red_none_shortpants,,
210,yellow_none_longsleeve,beige_none_shortpants,,
211,yellow_none_longsleeve,beige_none_longskirt,,
212,yellow_none_longsleeve,black_none_adidaslongpants,,
213,yellow_none_longsleeve,lightblue_none_longpants,,
214,yellow_none_longsleeve,blue_none_shortpants,,
215,yellow_none_longsleeve,black_none_longskirt,,
216,yellow_none_longsleeve,lightblue_none_shortskirt,,
217,yellow_none_longsleeve,blue_none_shortskirt,,
218,yellow_none_longsleeve,black_none_shortskirt,,
219,yellow_none_longsleeve,lightblue_none_longskirt,,
220,yellow_none_longsleeve,white_none_shortskirt,,
221,yellow_none_longsleeve,blue_none_longpants,,
222,yellow_none_longsleeve,white_none_longskirt,,
223,yellow_none_longsleeve,gray_none_longpants,,
224,yellow_none_longsleeve,white_none_longpants,,
225,yellow_none_longsleeve,beige_none_shortskirt,,
226,yellow_none_longsleeve,black_none_shortpants,,
227,yellow_none_longsleeve,white_none_shortpants,,
228,yellow_none_longsleeve,beige_none_longpants,,
229,yellow_none_longsleeve,black_none_longpants,,
230,yellow_none_longsleeve,black_none_adidasshortpants,,
231,yellow_none_longsleeve,black_none_joggerpants,,
232,yellow_none_longsleeve,lightblue_none_shortpants,,
233,yellow_none_longsleeve,blue_none_longskirt,,
234,yellow_stripe_longsleeve,gray_none_shortpants,,
235,yellow_stripe_longsleeve,red_none_shortpants,,
236,yellow_stripe_longsleeve,beige_none_shortpants,,
237,yellow_stripe_longsleeve,beige_none_longskirt,,
238,yellow_stripe_longsleeve,black_none_adidaslongpants,,
239,yellow_stripe_longsleeve,lightblue_none_longpants,,
240,yellow_stripe_longsleeve,blue_none_shortpants,,
241,yellow_stripe_longsleeve,black_none_longskirt,,
242,yellow_stripe_longsleeve,lightblue_none_shortskirt,,
243,yellow_stripe_longsleeve,blue_none_shortskirt,,
244,yellow_stripe_longsleeve,black_none_shortskirt,,
245,yellow_stripe_longsleeve,lightblue_none_longskirt,,
246,yellow_stripe_longsleeve,white_none_shortskirt,,
247,yellow_stripe_longsleeve,blue_none_longpants,,
248,yellow_stripe_longsleeve,white_none_longskirt,,
249,yellow_stripe_longsleeve,gray_none_longpants,,
250,yellow_stripe_longsleeve,white_none_longpants,,
251,yellow_stripe_longsleeve,beige_none_shortskirt,,
252,yellow_stripe_longsleeve,black_none_shortpants,,
253,yellow_stripe_longsleeve,white_none_shortpants,,
254,yellow_stripe_longsleeve,beige_none_longpants,,
255,yellow_stripe_longsleeve,black_none_longpants,,
256,yellow_stripe_longsleeve,black_none_adidasshortpants,,
257,yellow_stripe_longsleeve,black_none_joggerpants,,
258,yellow_stripe_longsleeve,lightblue_none_shortpants,,
259,yellow_stripe_longsleeve,blue_none_longskirt,,
260,blue_check_longshirt,gray_none_shortpants,,
261,blue_check_longshirt,red_none_shortpants,,
262,blue_check_longshirt,beige_none_shortpants,,
263,blue_check_longshirt,beige_none_longskirt,,
264,blue_check_longshirt,black_none_adidaslongpants,,
265,blue_check_longshirt,lightblue_none_longpants,,
266,blue_check_longshirt,blue_none_shortpants,,
267,blue_check_longshirt,black_none_longskirt,,
268,blue_check_longshirt,lightblue_none_shortskirt,,
269,blue_check_longshirt,blue_none_shortskirt,,
270,blue_check_longshirt,black_none_shortskirt,,
271,blue_check_longshirt,lightblue_none_longskirt,,
272,blue_check_longshirt,white_none_shortskirt,,
273,blue_check_longshirt,blue_none_longpants,,
274,blue_check_longshirt,white_none_longskirt,,
275,blue_check_longshirt,gray_none_longpants,,
276,blue_check_longshirt,white_none_longpants,,
277,blue_check_longshirt,beige_none_shortskirt,,
278,blue_check_longshirt,black_none_shortpants,,
279,blue_check_longshirt,white_none_shortpants,,
280,blue_check_longshirt,beige_none_longpants,,
281,blue_check_longshirt,black_none_longpants,,
282,blue_check_longshirt,black_none_adidasshortpants,,
283,blue_check_longshirt,black_none_joggerpants,,
284,blue_check_longshirt,lightblue_none_shortpants,,
285,blue_check_longshirt,blue_none_longskirt,,
286,white_nike_longsleeve,gray_none_shortpants,,
287,white_nike_longsleeve,red_none_shortpants,,
288,white_nike_longsleeve,beige_none_shortpants,,
289,white_nike_longsleeve,beige_none_longskirt,,
290,white_nike_longsleeve,black_none_adidaslongpants,,
291,white_nike_longsleeve,lightblue_none_longpants,,
292,white_nike_longsleeve,blue_none_shortpants,,
293,white_nike_longsleeve,black_none_longskirt,,
294,white_nike_longsleeve,lightblue_none_shortskirt,,
295,white_nike_longsleeve,blue_none_shortskirt,,
296,white_nike_longsleeve,black_none_shortskirt,,
297,white_nike_longsleeve,lightblue_none_longskirt,,
298,white_nike_longsleeve,white_none_shortskirt,,
299,white_nike_longsleeve,blue_none_longpants,,
300,white_nike_longsleeve,white_none_longskirt,,
301,white_nike_longsleeve,gray_none_longpants,,
302,white_nike_longsleeve,white_none_longpants,,
303,white_nike_longsleeve,beige_none_shortskirt,,
304,white_nike_longsleeve,black_none_shortpants,,
305,white_nike_longsleeve,white_none_shortpants,,
306,white_nike_longsleeve,beige_none_longpants,,
307,white_nike_longsleeve,black_none_longpants,,
308,white_nike_longsleeve,black_none_adidasshortpants,,
309,white_nike_longsleeve,black_none_joggerpants,,
310,white_nike_longsleeve,lightblue_none_shortpants,,
311,white_nike_longsleeve,blue_none_longskirt,,
312,beige_none_longsleeve,gray_none_shortpants,,
313,beige_none_longsleeve,red_none_shortpants,,
314,beige_none_longsleeve,beige_none_shortpants,,
315,beige_none_longsleeve,beige_none_longskirt,,
316,beige_none_longsleeve,black_none_adidaslongpants,,
317,beige_none_longsleeve,lightblue_none_longpants,,
318,beige_none_longsleeve,blue_none_shortpants,,
319,beige_none_longsleeve,black_none_longskirt,,
320,beige_none_longsleeve,lightblue_none_shortskirt,,
321,beige_none_longsleeve,blue_none_shortskirt,,
322,beige_none_longsleeve,black_none_shortskirt,,
323,beige_none_longsleeve,lightblue_none_longskirt,,
324,beige_none_longsleeve,white_none_shortskirt,,
325,beige_none_longsleeve,blue_none_longpants,,
326,beige_none_longsleeve,white_none_longskirt,,
327,beige_none_longsleeve,gray_none_longpants,,
328,beige_none_longsleeve,white_none_longpants,,
329,beige_none_longsleeve,beige_none_shortskirt,,
330,beige_none_longsleeve,black_none_shortpants,,
331,beige_none_longsleeve,white_none_shortpants,,
332,beige_none_longsleeve,beige_none_longpants,,
333,beige_none_longsleeve,black_none_longpants,,
334,beige_none_longsleeve,black_none_adidasshortpants,,
335,beige_none_longsleeve,black_none_joggerpants,,
336,beige_none_longsleeve,lightblue_none_shortpants,,
337,beige_none_longsleeve,blue_none_longskirt,,
338,red_stripe_longsleeve,gray_none_shortpants,,
339,red_stripe_longsleeve,red_none_shortpants,,
340,red_stripe_longsleeve,beige_none_shortpants,,
341,red_stripe_longsleeve,beige_none_longskirt,,
342,red_stripe_longsleeve,black_none_adidaslongpants,,
343,red_stripe_longsleeve,lightblue_none_longpants,,
344,red_stripe_longsleeve,blue_none_shortpants,,
345,red_stripe_longsleeve,black_none_longskirt,,
346,red_stripe_longsleeve,lightblue_none_shortskirt,,
347,red_stripe_longsleeve,blue_none_shortskirt,,
348,red_stripe_longsleeve,black_none_shortskirt,,
349,red_stripe_longsleeve,lightblue_none_longskirt,,
350,red_stripe_longsleeve,white_none_shortskirt,,
351,red_stripe_longsleeve,blue_none_longpants,,
352,red_stripe_longsleeve,white_none_longskirt,,
353,red_stripe_longsleeve,gray_none_longpants,,
354,red_stripe_longsleeve,white_none_longpants,,
355,red_stripe_longsleeve,beige_none_shortskirt,,
356,red_stripe_longsleeve,black_none_shortpants,,
357,red_stripe_longsleeve,white_none_shortpants,,
358,red_stripe_longsleeve,beige_none_longpants,,
359,red_stripe_longsleeve,black_none_longpants,,
360,red_stripe_longsleeve,black_none_adidasshortpants,,
361,red_stripe_longsleeve,black_none_joggerpants,,
362,red_stripe_longsleeve,lightblue_none_shortpants,,
363,red_stripe_longsleeve,blue_none_longskirt,,
364,black_stripe_longsleeve,gray_none_shortpants,,
365,black_stripe_longsleeve,red_none_shortpants,,
366,black_stripe_longsleeve,beige_none_shortpants,,
367,black_stripe_longsleeve,beige_none_longskirt,,
368,black_stripe_longsleeve,black_none_adidaslongpants,,
369,black_stripe_longsleeve,lightblue_none_longpants,,
370,black_stripe_longsleeve,blue_none_shortpants,,
371,black_stripe_longsleeve,black_none_longskirt,,
372,black_stripe_longsleeve,lightblue_none_shortskirt,,
373,black_stripe_longsleeve,blue_none_shortskirt,,
374,black_stripe_longsleeve,black_none_shortskirt,,
375,black_stripe_longsleeve,lightblue_none_longskirt,,
376,black_stripe_longsleeve,white_none_shortskirt,,
377,black_stripe_longsleeve,blue_none_longpants,,
378,black_stripe_longsleeve,white_none_longskirt,,
379,black_stripe_longsleeve,gray_none_longpants,,
380,black_stripe_longsleeve,white_none_longpants,,
381,black_stripe_longsleeve,beige_none_shortskirt,,
382,black_stripe_longsleeve,black_none_shortpants,,
383,black_stripe_longsleeve,white_none_shortpants,,
384,black_stripe_longsleeve,beige_none_longpants,,
385,black_stripe_longsleeve,black_none_longpants,,
386,black_stripe_longsleeve,black_none_adidasshortpants,,
387,black_stripe_longsleeve,black_none_joggerpants,,
388,black_stripe_longsleeve,lightblue_none_shortpants,,
389,black_stripe_longsleeve,blue_none_longskirt,,
390,beige_none_longshirt,gray_none_shortpants,,
391,beige_none_longshirt,red_none_shortpants,,
392,beige_none_longshirt,beige_none_shortpants,,
393,beige_none_longshirt,beige_none_longskirt,,
394,beige_none_longshirt,black_none_adidaslongpants,,
395,beige_none_longshirt,lightblue_none_longpants,,
396,beige_none_longshirt,blue_none_shortpants,,
397,beige_none_longshirt,black_none_longskirt,,
398,beige_none_longshirt,lightblue_none_shortskirt,,
399,beige_none_longshirt,blue_none_shortskirt,,
400,beige_none_longshirt,black_none_shortskirt,,
401,beige_none_longshirt,lightblue_none_longskirt,,
402,beige_none_longshirt,white_none_shortskirt,,
403,beige_none_longshirt,blue_none_longpants,,
404,beige_none_longshirt,white_none_longskirt,,
405,beige_none_longshirt,gray_none_longpants,,
406,beige_none_longshirt,white_none_longpants,,
407,beige_none_longshirt,beige_none_shortskirt,,
408,beige_none_longshirt,black_none_shortpants,,
409,beige_none_longshirt,white_none_shortpants,,
410,beige_none_longshirt,beige_none_longpants,,
411,beige_none_longshirt,black_none_longpants,,
412,beige_none_longshirt,black_none_adidasshortpants,,
413,beige_none_longshirt,black_none_joggerpants,,
414,beige_none_longshirt,lightblue_none_shortpants,,
415,beige_none_longshirt,blue_none_longskirt,,
416,gray_none_longsleeve,gray_none_shortpants,,
417,gray_none_longsleeve,red_none_shortpants,,
418,gray_none_longsleeve,beige_none_shortpants,,
419,gray_none_longsleeve,beige_none_longskirt,,
420,gray_none_longsleeve,black_none_adidaslongpants,,
421,gray_none_longsleeve,lightblue_none_longpants,,
422,gray_none_longsleeve,blue_none_shortpants,,
423,gray_none_longsleeve,black_none_longskirt,,
424,gray_none_longsleeve,lightblue_none_shortskirt,,
425,gray_none_longsleeve,blue_none_shortskirt,,
426,gray_none_longsleeve,black_none_shortskirt,,
427,gray_none_longsleeve,lightblue_none_longskirt,,
428,gray_none_longsleeve,white_none_shortskirt,,
429,gray_none_longsleeve,blue_none_longpants,,
430,gray_none_longsleeve,white_none_longskirt,,
431,gray_none_longsleeve,gray_none_longpants,,
432,gray_none_longsleeve,white_none_longpants,,
433,gray_none_longsleeve,beige_none_shortskirt,,
434,gray_none_longsleeve,black_none_shortpants,,
435,gray_none_longsleeve,white_none_shortpants,,
436,gray_none_longsleeve,beige_none_longpants,,
437,gray_none_longsleeve,black_none_longpants,,
438,gray_none_longsleeve,black_none_adidasshortpants,,
439,gray_none_longsleeve,black_none_joggerpants,,
440,gray_none_longsleeve,lightblue_none_shortpants,,
441,gray_none_longsleeve,blue_none_longskirt,,
442,black_none_longshirt,gray_none_shortpants,,
443,black_none_longshirt,red_none_shortpants,,
444,black_none_longshirt,beige_none_shortpants,,
445,black_none_longshirt,beige_none_longskirt,,
446,black_none_longshirt,black_none_adidaslongpants,,
447,black_none_longshirt,lightblue_none_longpants,,
448,black_none_longshirt,blue_none_shortpants,,
449,black_none_longshirt,black_none_longskirt,,
450,black_none_longshirt,lightblue_none_shortskirt,,
451,black_none_longshirt,blue_none_shortskirt,,
452,black_none_longshirt,black_none_shortskirt,,
453,black_none_longshirt,lightblue_none_longskirt,,
454,black_none_longshirt,white_none_shortskirt,,
455,black_none_longshirt,blue_none_longpants,,
456,black_none_longshirt,white_none_longskirt,,
457,black_none_longshirt,gray_none_longpants,,
458,black_none_longshirt,white_none_longpants,,
459,black_none_longshirt,beige_none_shortskirt,,
460,black_none_longshirt,black_none_shortpants,,
461,black_none_longshirt,white_none_shortpants,,
462,black_none_longshirt,beige_none_longpants,,
463,black_none_longshirt,black_none_longpants,,
464,black_none_longshirt,black_none_adidasshortpants,,
465,black_none_longshirt,black_none_joggerpants,,
466,black_none_longshirt,lightblue_none_shortpants,,
467,black_none_longshirt,blue_none_longskirt,,
468,pink_none_longsleeve,gray_none_shortpants,,
469,pink_none_longsleeve,red_none_shortpants,,
470,pink_none_longsleeve,beige_none_shortpants,,
471,pink_none_longsleeve,beige_none_longskirt,,
472,pink_none_longsleeve,black_none_adidaslongpants,,
473,pink_none_longsleeve,lightblue_none_longpants,,
474,pink_none_longsleeve,blue_none_shortpants,,
475,pink_none_longsleeve,black_none_longskirt,,
476,pink_none_longsleeve,lightblue_none_shortskirt,,
477,pink_none_longsleeve,blue_none_shortskirt,,
478,pink_none_longsleeve,black_none_shortskirt,,
479,pink_none_longsleeve,lightblue_none_longskirt,,
480,pink_none_longsleeve,white_none_shortskirt,,
481,pink_none_longsleeve,blue_none_longpants,,
482,pink_none_longsleeve,white_none_longskirt,,
483,pink_none_longsleeve,gray_none_longpants,,
484,pink_none_longsleeve,white_none_longpants,,
485,pink_none_longsleeve,beige_none_shortskirt,,
486,pink_none_longsleeve,black_none_shortpants,,
487,pink_none_longsleeve,white_none_shortpants,,
488,pink_none_longsleeve,beige_none_longpants,,
489,pink_none_longsleeve,black_none_longpants,,
490,pink_none_longsleeve,black_none_adidasshortpants,,
491,pink_none_longsleeve,black_none_joggerpants,,
492,pink_none_longsleeve,lightblue_none_shortpants,,
493,pink_none_longsleeve,blue_none_longskirt,,
494,cnone_flower_longshirt,gray_none_shortpants,,
495,cnone_flower_longshirt,red_none_shortpants,,
496,cnone_flower_longshirt,beige_none_shortpants,,
497,cnone_flower_longshirt,beige_none_longskirt,,
498,cnone_flower_longshirt,black_none_adidaslongpants,,
499,cnone_flower_longshirt,lightblue_none_longpants,,
500,cnone_flower_longshirt,blue_none_shortpants,,
501,cnone_flower_longshirt,black_none_longskirt,,
502,cnone_flower_longshirt,lightblue_none_shortskirt,,
503,cnone_flower_longshirt,blue_none_shortskirt,,
504,cnone_flower_longshirt,black_none_shortskirt,,
505,cnone_flower_longshirt,lightblue_none_longskirt,,
506,cnone_flower_longshirt,white_none_shortskirt,,
507,cnone_flower_longshirt,blue_none_longpants,,
508,cnone_flower_longshirt,white_none_longskirt,,
509,cnone_flower_longshirt,gray_none_longpants,,
510,cnone_flower_longshirt,white_none_longpants,,
511,cnone_flower_longshirt,beige_none_shortskirt,,
512,cnone_flower_longshirt,black_none_shortpants,,
513,cnone_flower_longshirt,white_none_shortpants,,
514,cnone_flower_longshirt,beige_none_longpants,,
515,cnone_flower_longshirt,black_none_longpants,,
516,cnone_flower_longshirt,black_none_adidasshortpants,,
517,cnone_flower_longshirt,black_none_joggerpants,,
518,cnone_flower_longshirt,lightblue_none_shortpants,,
519,cnone_flower_longshirt,blue_none_longskirt,,
520,red_check_longshirt,gray_none_shortpants,,
521,red_check_longshirt,red_none_shortpants,,
522,red_check_longshirt,beige_none_shortpants,,
523,red_check_longshirt,beige_none_longskirt,,
524,red_check_longshirt,black_none_adidaslongpants,,
525,red_check_longshirt,lightblue_none_longpants,,
526,red_check_longshirt,blue_none_shortpants,,
527,red_check_longshirt,black_none_longskirt,,
528,red_check_longshirt,lightblue_none_shortskirt,,
529,red_check_longshirt,blue_none_shortskirt,,
530,red_check_longshirt,black_none_shortskirt,,
531,red_check_longshirt,lightblue_none_longskirt,,
532,red_check_longshirt,white_none_shortskirt,,
533,red_check_longshirt,blue_none_longpants,,
534,red_check_longshirt,white_none_longskirt,,
535,red_check_longshirt,gray_none_longpants,,
536,red_check_longshirt,white_none_longpants,,
537,red_check_longshirt,beige_none_shortskirt,,
538,red_check_longshirt,black_none_shortpants,,
539,red_check_longshirt,white_none_shortpants,,
540,red_check_longshirt,beige_none_longpants,,
541,red_check_longshirt,black_none_longpants,,
542,red_check_longshirt,black_none_adidasshortpants,,
543,red_check_longshirt,black_none_joggerpants,,
544,red_check_longshirt,lightblue_none_shortpants,,
545,red_check_longshirt,blue_none_longskirt,,
546,gray_none_longshirt,gray_none_shortpants,,
547,gray_none_longshirt,red_none_shortpants,,
548,gray_none_longshirt,beige_none_shortpants,,
549,gray_none_longshirt,beige_none_longskirt,,
550,gray_none_longshirt,black_none_adidaslongpants,,
551,gray_none_longshirt,lightblue_none_longpants,,
552,gray_none_longshirt,blue_none_shortpants,,
553,gray_none_longshirt,black_none_longskirt,,
554,gray_none_longshirt,lightblue_none_shortskirt,,
555,gray_none_longshirt,blue_none_shortskirt,,
556,gray_none_longshirt,black_none_shortskirt,,
557,gray_none_longshirt,lightblue_none_longskirt,,
558,gray_none_longshirt,white_none_shortskirt,,
559,gray_none_longshirt,blue_none_longpants,,
560,gray_none_longshirt,white_none_longskirt,,
